Year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,company_location,employee_residence,% Remote_work,company_size
2023,Research Engineer,Mid/Intermediate,Full-time,120000,USD,120000,US,US,100,Medium
2023,Research Engineer,Mid/Intermediate,Full-time,100000,USD,100000,US,US,100,Medium
2021,Data Scientist,Senior/Expert,Full-time,4000000,INR,54094,IN,IN,100,Large
2022,Business Data Analyst,Mid/Intermediate,Full-time,1440000,INR,18314,IN,IN,50,Large
2023,Data Engineer,Senior/Expert,Full-time,231250,USD,231250,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,138750,USD,138750,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,199000,USD,199000,US,US,0,Medium
2022,Data Scientist,Entry/Junior,Full-time,100000,USD,100000,US,US,100,Medium
2023,Deep Learning Engineer,Entry/Junior,Full-time,150000,USD,150000,US,US,0,Medium
2023,Deep Learning Engineer,Entry/Junior,Full-time,120000,USD,120000,US,US,0,Medium
2022,Data Analytics Manager,Senior/Expert,Full-time,133000,USD,133000,NL,NL,0,Large
2023,Data Scientist,Senior/Expert,Full-time,272550,USD,272550,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,198200,USD,198200,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,187500,USD,187500,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,155000,USD,155000,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,64000,USD,64000,US,US,100,Medium
2023,Computer Vision Engineer,Senior/Expert,Full-time,235000,USD,235000,US,US,0,Medium
2023,Computer Vision Engineer,Senior/Expert,Full-time,185000,USD,185000,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,143100,USD,143100,CA,CA,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,113000,USD,113000,CA,CA,0,Medium
2023,Applied Scientist,Senior/Expert,Full-time,142000,USD,142000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,180560,USD,180560,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,115440,USD,115440,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,120000,USD,120000,CA,CA,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,110000,USD,110000,CA,CA,0,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,62000,GBP,76284,GB,GB,100,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,52000,GBP,63980,GB,GB,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,141600,USD,141600,US,US,0,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,48000,GBP,59059,GB,GB,100,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,38000,GBP,46755,GB,GB,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,128000,USD,128000,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,236000,USD,236000,US,US,100,Medium
2022,Data Scientist,Entry/Junior,Full-time,130000,USD,130000,US,US,0,Medium
2022,Manager Data Management,Senior/Expert,Full-time,125000,USD,125000,US,US,100,Large
2022,Data Engineer,Senior/Expert,Full-time,175000,USD,175000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,155000,USD,155000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,153600,USD,153600,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,106800,USD,106800,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,150000,USD,150000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,140000,USD,140000,US,US,0,Medium
2022,Data Science Consultant,Senior/Expert,Full-time,122000,USD,122000,US,US,0,Medium
2022,Data Science Consultant,Senior/Expert,Full-time,94500,USD,94500,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,170000,USD,170000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,130000,USD,130000,US,US,0,Medium
2022,Data Science Consultant,Senior/Expert,Full-time,145000,USD,145000,US,US,0,Medium
2022,Data Science Consultant,Senior/Expert,Full-time,128000,USD,128000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,145000,USD,145000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,100000,USD,100000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,120000,USD,120000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,115000,USD,115000,US,US,0,Medium
2022,Applied Machine Learning Scientist,Senior/Expert,Full-time,150000,USD,150000,US,US,100,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,150000,USD,150000,US,US,0,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,100000,USD,100000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,150000,USD,150000,US,US,100,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,127500,USD,127500,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,126500,USD,126500,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,51000,USD,51000,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,260000,USD,260000,US,US,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,175000,USD,175000,US,US,0,Medium
2022,Applied Data Scientist,Entry/Junior,Full-time,40000,USD,40000,PK,AU,100,Medium
2022,AI Programmer,Entry/Junior,Full-time,40000,USD,40000,AU,PK,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,250000,USD,250000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,63000,USD,63000,US,US,100,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,210000,USD,210000,US,US,100,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,160000,USD,160000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,272550,USD,272550,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,198200,USD,198200,US,US,100,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,90000,EUR,94560,FR,FR,100,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,50000,EUR,52533,FR,FR,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,220000,USD,220000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,146000,USD,146000,US,US,0,Medium
2022,Machine Learning Software Engineer,Senior/Expert,Full-time,248400,USD,248400,CA,CA,100,Medium
2022,Machine Learning Software Engineer,Senior/Expert,Full-time,183600,USD,183600,CA,CA,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,150000,USD,150000,US,US,100,Medium
2022,Machine Learning Developer,Entry/Junior,Full-time,40000,USD,40000,AU,PK,100,Medium
2022,Lead Data Scientist,Senior/Expert,Full-time,4460000,INR,56723,IN,IN,0,Large
2022,Data Engineer,Mid/Intermediate,Full-time,120000,USD,120000,US,US,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,95000,USD,95000,US,US,0,Medium
2022,Data Engineer,Entry/Junior,Full-time,160000,USD,160000,US,US,0,Medium
2022,Data Engineer,Entry/Junior,Full-time,135000,USD,135000,US,US,0,Medium
2022,Data Science Consultant,Entry/Junior,Full-time,23000,EUR,24165,IT,IT,50,Medium
2022,Data Engineer,Senior/Expert,Full-time,216000,USD,216000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,144000,USD,144000,US,US,100,Medium
2022,Data Engineer,Entry/Junior,Full-time,85000,USD,85000,US,US,0,Medium
2022,Data Engineer,Entry/Junior,Full-time,65000,USD,65000,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,149000,USD,149000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,119000,USD,119000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,120000,USD,120000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,150000,USD,150000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,110000,USD,110000,US,US,0,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,246000,USD,246000,US,US,100,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,201000,USD,201000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,190000,USD,190000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,155000,USD,155000,US,US,0,Medium
2022,ML Engineer,Senior/Expert,Full-time,235000,USD,235000,US,US,100,Medium
2022,ML Engineer,Senior/Expert,Full-time,185000,USD,185000,US,US,100,Medium
2022,Cloud Database Engineer,Senior/Expert,Full-time,190000,USD,190000,US,US,100,Medium
2022,Cloud Database Engineer,Senior/Expert,Full-time,160000,USD,160000,US,US,100,Medium
2022,Product Data Analyst,Entry/Junior,Full-time,100000,USD,100000,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,130000,USD,130000,US,US,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,115000,USD,115000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,75000,GBP,92350,GB,GB,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,55000,GBP,67723,GB,GB,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,105000,USD,105000,US,US,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,70000,USD,70000,US,US,0,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,204500,USD,204500,US,US,0,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,142200,USD,142200,US,US,0,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,192000,USD,192000,US,US,100,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,164000,USD,164000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,185900,USD,185900,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,129300,USD,129300,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,75000,USD,75000,US,US,0,Medium
2022,Data Science Manager,Senior/Expert,Full-time,175000,USD,175000,US,US,0,Medium
2022,Data Science Manager,Senior/Expert,Full-time,120000,USD,120000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,167500,USD,167500,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,106500,USD,106500,US,US,0,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,75000,USD,75000,US,US,100,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,60000,USD,60000,US,US,100,Medium
2022,Applied Scientist,Senior/Expert,Full-time,184000,USD,184000,US,US,100,Medium
2022,Applied Scientist,Senior/Expert,Full-time,142000,USD,142000,US,US,100,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,145000,USD,145000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,100000,USD,100000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,2500000,INR,31795,US,IN,100,Medium
2022,NLP Engineer,Mid/Intermediate,Full-time,198000,PLN,44365,PL,PL,100,Small
2022,Data Engineer,Executive/Director,Full-time,200000,USD,200000,US,US,0,Medium
2022,Data Engineer,Executive/Director,Full-time,145000,USD,145000,US,US,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,75000,GBP,92350,GB,GB,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,60000,GBP,73880,GB,GB,100,Medium
2022,Applied Scientist,Senior/Expert,Full-time,192000,USD,192000,US,US,100,Medium
2022,Applied Scientist,Senior/Expert,Full-time,164000,USD,164000,US,US,100,Medium
2022,Data Engineer,Executive/Director,Full-time,310000,USD,310000,US,US,100,Medium
2022,Data Engineer,Executive/Director,Full-time,239000,USD,239000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,120000,USD,120000,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,95000,USD,95000,US,US,0,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,145000,USD,145000,US,US,0,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,135000,USD,135000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,78000,USD,78000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,70000,EUR,73546,ES,ES,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,35000,EUR,36773,ES,ES,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,160000,USD,160000,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,120000,USD,120000,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,2800000,INR,35610,IN,IN,50,Large
2022,AI Scientist,Senior/Expert,Full-time,125000,USD,125000,CO,CO,100,Large
2022,Data Engineer,Senior/Expert,Full-time,95000,USD,95000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,45000,EUR,47280,ES,ES,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,36000,EUR,37824,ES,ES,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,115934,USD,115934,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,81666,USD,81666,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,175000,USD,175000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,140000,USD,140000,US,US,100,Medium
2022,Research Engineer,Senior/Expert,Full-time,249500,USD,249500,US,US,0,Medium
2022,Research Engineer,Senior/Expert,Full-time,149850,USD,149850,US,US,0,Medium
2022,Analytics Engineer,Mid/Intermediate,Full-time,122500,USD,122500,US,US,100,Medium
2022,Analytics Engineer,Mid/Intermediate,Full-time,100000,USD,100000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,249500,USD,249500,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,149850,USD,149850,US,US,0,Medium
2022,Data Analyst,Entry/Junior,Full-time,55000,USD,55000,US,US,0,Medium
2022,Data Analyst,Entry/Junior,Full-time,48000,USD,48000,US,US,0,Medium
2022,Research Scientist,Senior/Expert,Full-time,249500,USD,249500,US,US,0,Medium
2022,Research Scientist,Senior/Expert,Full-time,149850,USD,149850,US,US,0,Medium
2022,Computer Vision Engineer,Mid/Intermediate,Full-time,56000,EUR,58837,FR,FR,100,Small
2022,Data Engineer,Senior/Expert,Full-time,190000,USD,190000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,120000,USD,120000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,127000,USD,127000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,104000,USD,104000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,210000,USD,210000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,150000,USD,150000,US,US,100,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,150000,USD,150000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,210000,USD,210000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,130000,USD,130000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,182750,USD,182750,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,161500,USD,161500,US,US,100,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,102640,USD,102640,US,US,100,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,66100,USD,66100,US,US,100,Medium
2022,Research Scientist,Senior/Expert,Full-time,210000,USD,210000,US,US,100,Medium
2022,Research Scientist,Senior/Expert,Full-time,150000,USD,150000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,198800,USD,198800,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,122600,USD,122600,US,US,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,130000,USD,130000,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,80000,USD,80000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,136000,USD,136000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,104000,USD,104000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,150000,USD,150000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,100000,USD,100000,US,US,100,Medium
2022,Data Scientist,Executive/Director,Full-time,159000,USD,159000,US,US,100,Medium
2022,Data Scientist,Executive/Director,Full-time,130000,USD,130000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,215000,USD,215000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,150000,USD,150000,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,187000,USD,187000,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,153000,USD,153000,US,US,100,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,255000,USD,255000,MX,MX,100,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,185000,USD,185000,MX,MX,100,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,350000,GBP,430967,GB,GB,0,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,45000,GBP,55410,GB,GB,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,48000,EUR,50432,ES,ES,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,38000,EUR,39925,ES,ES,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,169000,USD,169000,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,110600,USD,110600,US,US,0,Medium
2022,BI Data Analyst,Entry/Junior,Full-time,58000,EUR,60938,DE,DE,0,Large
2022,BI Developer,Senior/Expert,Full-time,140000,USD,140000,US,US,100,Medium
2022,BI Developer,Senior/Expert,Full-time,120000,USD,120000,US,US,100,Medium
2022,Data Analyst,Entry/Junior,Full-time,50000,USD,50000,US,US,50,Large
2022,MLOps Engineer,Mid/Intermediate,Full-time,134000,USD,134000,US,US,100,Medium
2022,MLOps Engineer,Mid/Intermediate,Full-time,124000,USD,124000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,166700,USD,166700,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,119000,USD,119000,US,US,0,Medium
2022,Data Scientist,Entry/Junior,Full-time,124234,USD,124234,US,US,0,Medium
2022,Data Scientist,Entry/Junior,Full-time,74540,USD,74540,US,US,0,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,100000,USD,100000,US,US,100,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,65000,USD,65000,US,US,100,Medium
2021,Data Analyst,Mid/Intermediate,Full-time,1250000,INR,16904,IN,IN,50,Large
2022,AI Scientist,Entry/Junior,Full-time,200000,USD,200000,CA,CA,50,Large
2022,Data Engineer,Senior/Expert,Full-time,220000,USD,220000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,146000,USD,146000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,65000,EUR,68293,ES,ES,0,Medium
2022,Data Specialist,Senior/Expert,Full-time,110000,USD,110000,US,US,0,Medium
2022,Data Specialist,Senior/Expert,Full-time,70000,USD,70000,US,US,0,Medium
2022,Data Architect,Senior/Expert,Full-time,190000,USD,190000,US,US,100,Medium
2022,Data Architect,Senior/Expert,Full-time,135000,USD,135000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,128000,USD,128000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,81500,USD,81500,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,173000,USD,173000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,110000,USD,110000,US,US,100,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,192000,USD,192000,US,US,0,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,120000,USD,120000,US,US,0,Medium
2022,Principal Machine Learning Engineer,Senior/Expert,Full-time,190000,USD,190000,US,US,100,Large
2022,Data Engineer,Senior/Expert,Full-time,194000,USD,194000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,129400,USD,129400,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,201000,USD,201000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,89200,USD,89200,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,165000,USD,165000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,125000,USD,125000,US,US,0,Medium
2022,Applied Scientist,Senior/Expert,Full-time,230000,USD,230000,US,US,100,Medium
2022,Applied Scientist,Senior/Expert,Full-time,196000,USD,196000,US,US,100,Medium
2022,Machine Learning Engineer,Mid/Intermediate,Full-time,130000,USD,130000,US,US,0,Medium
2022,Machine Learning Engineer,Mid/Intermediate,Full-time,90000,USD,90000,US,US,0,Medium
2022,Machine Learning Researcher,Mid/Intermediate,Full-time,150000,USD,150000,US,US,100,Medium
2022,Machine Learning Researcher,Mid/Intermediate,Full-time,100000,USD,100000,US,US,100,Medium
2022,Machine Learning Engineer,Mid/Intermediate,Full-time,230000,USD,230000,US,US,0,Medium
2022,Machine Learning Engineer,Mid/Intermediate,Full-time,150000,USD,150000,US,US,0,Medium
2022,Machine Learning Researcher,Mid/Intermediate,Full-time,130000,USD,130000,US,US,100,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,180000,USD,180000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,120000,USD,120000,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,192500,USD,192500,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,140000,USD,140000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,152500,USD,152500,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,65000,USD,65000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,55000,USD,55000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,178750,USD,178750,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,160000,USD,160000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,60000,EUR,63040,FR,FR,100,Medium
2022,Machine Learning Scientist,Mid/Intermediate,Full-time,165000,USD,165000,US,US,0,Medium
2022,Machine Learning Scientist,Mid/Intermediate,Full-time,135000,USD,135000,US,US,0,Medium
2022,Analytics Engineer,Senior/Expert,Full-time,170000,USD,170000,US,US,100,Medium
2022,Analytics Engineer,Senior/Expert,Full-time,125000,USD,125000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,105000,USD,105000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,70000,USD,70000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,130000,USD,130000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,95000,USD,95000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,203500,USD,203500,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,152000,USD,152000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,197430,USD,197430,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,134760,USD,134760,US,US,100,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,120000,USD,120000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,197000,USD,197000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,99000,USD,99000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,162000,USD,162000,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,105120,EUR,110446,LT,LT,0,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,75360,EUR,79178,LT,LT,0,Medium
2022,Data Science Consultant,Mid/Intermediate,Full-time,57000,GBP,70186,GB,GB,0,Medium
2022,Data Science Consultant,Mid/Intermediate,Full-time,42000,GBP,51716,GB,GB,0,Medium
2022,Data Architect,Senior/Expert,Full-time,149040,USD,149040,US,US,100,Medium
2022,Data Architect,Senior/Expert,Full-time,113900,USD,113900,US,US,100,Medium
2020,Business Data Analyst,Mid/Intermediate,Full-time,95000,USD,95000,US,US,0,Medium
2021,Data Analyst,Senior/Expert,Full-time,115000,USD,115000,US,US,100,Small
2022,Data Analyst,Senior/Expert,Full-time,171000,USD,171000,AU,US,100,Large
2022,Data Analytics Consultant,Entry/Junior,Freelance,50000,USD,50000,US,BE,100,Small
2022,Data Scientist,Senior/Expert,Full-time,185900,USD,185900,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,129300,USD,129300,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,230000,USD,230000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,154600,USD,154600,US,US,100,Medium
2022,Data Engineer,Mid/Intermediate,Full-time,75000,USD,75000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,213000,USD,213000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,152000,USD,152000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,120000,USD,120000,US,US,100,Medium
2022,Data Scientist,Senior/Expert,Full-time,110000,USD,110000,US,US,0,Medium
2022,Data Scientist,Senior/Expert,Full-time,70000,USD,70000,US,US,0,Medium
2022,Machine Learning Software Engineer,Senior/Expert,Full-time,227200,USD,227200,CA,CA,100,Medium
2022,Machine Learning Software Engineer,Senior/Expert,Full-time,168000,USD,168000,CA,CA,100,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,61000,EUR,64090,DE,DE,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,58000,EUR,60938,DE,DE,0,Medium
2022,ML Engineer,Senior/Expert,Full-time,243000,USD,243000,US,US,100,Medium
2022,ML Engineer,Senior/Expert,Full-time,183000,USD,183000,US,US,100,Medium
2022,Data Engineer,Senior/Expert,Full-time,150000,USD,150000,US,US,0,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,130000,USD,130000,US,US,100,Medium
2022,Data Scientist,Mid/Intermediate,Full-time,90000,USD,90000,US,US,100,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,165000,USD,165000,US,US,0,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,124000,USD,124000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,178000,USD,178000,CA,CA,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,132000,USD,132000,CA,CA,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,300000,USD,300000,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,116000,USD,116000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,96000,USD,96000,US,US,100,Medium
2022,Data Analyst,Senior/Expert,Full-time,75000,GBP,92350,GB,GB,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,57000,GBP,70186,GB,GB,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,105000,USD,105000,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,70000,USD,70000,US,US,0,Medium
2022,Machine Learning Researcher,Mid/Intermediate,Full-time,137000,CAD,105236,CA,CA,50,Large
2022,Data Analyst,Senior/Expert,Full-time,100000,USD,100000,US,US,0,Medium
2022,Machine Learning Engineer,Entry/Junior,Full-time,189750,USD,189750,US,US,0,Medium
2022,Machine Learning Engineer,Entry/Junior,Full-time,140250,USD,140250,US,US,0,Medium
2022,Data Analyst,Senior/Expert,Full-time,130000,USD,130000,US,US,0,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,160000,USD,160000,US,US,0,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,109000,USD,109000,US,US,0,Medium
2022,Research Engineer,Senior/Expert,Full-time,250000,USD,250000,US,US,0,Medium
2022,Research Engineer,Senior/Expert,Full-time,150000,USD,150000,US,US,0,Medium
2022,Data Analyst,Mid/Intermediate,Full-time,206000,USD,206000,US,US,0,Medium
2022,Data Engineer,Senior/Expert,Full-time,135000,USD,135000,US,US,0,Medium
2022,Machine Learning Engineer,Senior/Expert,Full-time,110000,EUR,115573,FR,FR,100,Medium
